ds,timestamp,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTEM,y
2020-11-04 12:00:00,2020-11-04 12:00:00,18803,0,859,6260,3105,0,646,0,134,1692,0,994,0,1825,776,35094
2020-11-04 12:30:00,2020-11-04 12:30:00,19129,0,876,6256,2999,0,635,0,134,1696,0,994,0,1824,776,35319
2020-11-04 13:00:00,2020-11-04 13:00:00,18831,0,895,6261,2996,0,624,0,135,2002,0,848,0,1817,888,35297
2020-11-04 13:30:00,2020-11-04 13:30:00,19220,0,918,6259,2801,0,616,0,142,2008,0,846,0,1820,888,35518
2020-11-04 14:00:00,2020-11-04 14:00:00,19449,0,974,6258,2766,0,604,0,169,2008,0,994,0,1897,998,36117
2020-11-04 14:30:00,2020-11-04 14:30:00,20040,0,1087,6262,2702,0,607,0,158,2010,0,994,0,1898,1000,36758
2020-11-04 15:00:00,2020-11-04 15:00:00,20575,0,1438,6256,2657,0,729,1,155,2010,0,894,0,1916,1000,37631
2020-11-04 15:30:00,2020-11-04 15:30:00,21283,0,1773,6259,2551,126,898,88,157,2010,0,892,0,1918,1000,38955
2020-11-04 16:00:00,2020-11-04 16:00:00,21792,0,1994,6258,2701,608,934,182,202,2010,0,986,0,1909,970,40546
2020-11-04 16:30:00,2020-11-04 16:30:00,22810,0,2196,6255,2868,1108,962,199,357,2010,0,988,0,1918,970,42641
2020-11-04 17:00:00,2020-11-04 17:00:00,23153,0,2264,6261,3010,1642,1002,355,409,2010,0,994,0,1897,1020,44017
2020-11-04 17:30:00,2020-11-04 17:30:00,23306,0,2176,6254,2980,1684,1004,273,413,2010,0,994,0,1904,1020,44018
2020-11-04 18:00:00,2020-11-04 18:00:00,22976,0,2071,6252,3029,1706,865,245,404,2010,0,994,0,1912,1020,43484
2020-11-04 18:30:00,2020-11-04 18:30:00,22730,0,2140,6248,2936,1348,784,368,366,2010,0,994,0,1918,1020,42862
2020-11-04 19:00:00,2020-11-04 19:00:00,22402,0,2241,6251,2977,968,845,124,401,2010,0,994,0,1912,1020,42145
2020-11-04 19:30:00,2020-11-04 19:30:00,22217,0,2083,6251,2983,42,869,78,296,2010,0,994,0,1913,1020,40756
2020-11-04 20:00:00,2020-11-04 20:00:00,21580,0,1734,6258,2961,0,751,76,226,2010,0,994,0,1914,920,39424
2020-11-04 20:30:00,2020-11-04 20:30:00,20551,0,1432,6253,3139,0,734,3,135,2010,0,994,0,1914,920,38085
2020-11-04 21:00:00,2020-11-04 21:00:00,18789,0,1148,6259,3399,0,692,0,134,2010,0,994,0,1892,1000,36317
2020-11-04 21:30:00,2020-11-04 21:30:00,16912,0,815,6255,3443,0,688,0,133,2010,0,994,0,1917,998,34165
2020-11-04 22:00:00,2020-11-04 22:00:00,15100,0,646,6258,3599,0,608,0,132,2010,0,994,0,1982,882,32211
2020-11-04 22:30:00,2020-11-04 22:30:00,13071,0,605,6256,3843,0,630,1,131,2010,0,994,0,2013,882,30436
2020-11-04 23:00:00,2020-11-04 23:00:00,11292,0,551,6261,3984,0,615,2,132,2010,0,996,0,2024,958,28825
2020-11-04 23:30:00,2020-11-04 23:30:00,10247,0,551,6261,4032,0,583,1,146,2008,0,994,0,2021,958,27802
2020-11-05 00:00:00,2020-11-05 00:00:00,9617,0,551,6258,4041,0,552,1,133,1968,0,948,0,2025,980,27074
2020-11-05 00:30:00,2020-11-05 00:30:00,9599,0,551,6251,4106,0,548,1,131,1968,146,948,76,2024,980,27329
2020-11-05 01:00:00,2020-11-05 01:00:00,9494,0,551,6249,4076,0,545,1,131,1812,218,726,12,2026,844,26685
2020-11-05 01:30:00,2020-11-05 01:30:00,9105,0,565,6247,4115,0,536,1,131,1810,164,724,0,2033,844,26275
2020-11-05 02:00:00,2020-11-05 02:00:00,8439,0,646,6252,4302,0,536,2,131,1810,124,684,0,2013,852,25791
2020-11-05 02:30:00,2020-11-05 02:30:00,8233,0,646,6245,4269,0,535,2,133,1810,88,610,0,2026,848,25445
2020-11-05 03:00:00,2020-11-05 03:00:00,8784,0,646,6251,4463,0,534,2,133,1810,0,0,0,2026,546,25195
2020-11-05 03:30:00,2020-11-05 03:30:00,8382,0,646,6250,4526,0,535,1,133,1812,0,0,0,2029,540,24854
2020-11-05 04:00:00,2020-11-05 04:00:00,7993,0,646,6248,4494,0,579,4,132,1812,58,0,0,2035,622,24623
2020-11-05 04:30:00,2020-11-05 04:30:00,8159,0,646,6246,4287,0,580,4,144,1812,42,0,0,2038,622,24580
2020-11-05 05:00:00,2020-11-05 05:00:00,8729,0,645,6250,4104,0,618,4,132,1742,198,476,42,2026,376,25342
2020-11-05 05:30:00,2020-11-05 05:30:00,9775,0,645,6249,4017,0,626,2,132,1742,166,526,64,2006,374,26324
2020-11-05 06:00:00,2020-11-05 06:00:00,11564,0,929,6244,4053,74,677,0,137,1758,28,334,190,2032,630,28650
2020-11-05 06:30:00,2020-11-05 06:30:00,14004,0,1135,6253,3696,134,764,0,132,1758,0,332,90,2034,632,30964
2020-11-05 07:00:00,2020-11-05 07:00:00,17271,0,1269,6253,3273,242,756,0,136,2008,0,298,0,2030,864,34400
2020-11-05 07:30:00,2020-11-05 07:30:00,18549,0,1464,6247,3240,362,824,72,166,2010,0,310,0,2034,866,36144
2020-11-05 08:00:00,2020-11-05 08:00:00,19108,0,1478,6249,3141,236,858,88,188,2008,0,832,0,2035,858,37079
2020-11-05 08:30:00,2020-11-05 08:30:00,19425,0,1485,6243,2865,240,799,23,145,2008,0,848,0,2036,858,36975
2020-11-05 09:00:00,2020-11-05 09:00:00,19421,0,1504,6254,2871,302,877,0,133,2008,0,992,0,2031,998,37391
2020-11-05 09:30:00,2020-11-05 09:30:00,19014,0,1466,6256,3123,258,786,1,119,2008,0,994,0,2027,1000,37052
2020-11-05 10:00:00,2020-11-05 10:00:00,19135,0,1472,6258,3262,0,747,0,94,2008,0,850,0,2026,1000,36852
2020-11-05 10:30:00,2020-11-05 10:30:00,18981,0,1468,6251,3299,0,747,0,94,2008,0,848,0,2032,1000,36728
2020-11-05 11:00:00,2020-11-05 11:00:00,19267,0,1446,6250,3229,0,650,0,92,2008,0,706,0,2014,1000,36662
2020-11-05 11:30:00,2020-11-05 11:30:00,19183,0,1436,6241,3184,0,649,0,93,2008,0,706,0,2028,1000,36528
2020-11-05 12:00:00,2020-11-05 12:00:00,19376,0,1457,6246,3121,0,632,0,91,2008,0,868,0,2030,1000,36829
2020-11-05 12:30:00,2020-11-05 12:30:00,19694,0,1411,6243,2871,0,644,0,95,2008,0,870,0,1899,1000,36735
2020-11-05 13:00:00,2020-11-05 13:00:00,19746,0,1419,6252,2649,0,692,38,94,2008,0,994,0,1930,1000,36822
2020-11-05 13:30:00,2020-11-05 13:30:00,19464,0,1442,6249,2648,0,695,19,93,2008,0,994,0,1871,1000,36483
2020-11-05 14:00:00,2020-11-05 14:00:00,19578,0,1396,6255,2787,0,677,0,92,2008,0,848,0,2004,1000,36645
2020-11-05 14:30:00,2020-11-05 14:30:00,19882,0,1393,6243,2420,2,702,0,101,2008,0,846,0,2027,1000,36624
2020-11-05 15:00:00,2020-11-05 15:00:00,20464,0,1582,6248,2289,22,716,1,96,2008,0,926,0,2023,1000,37375
2020-11-05 15:30:00,2020-11-05 15:30:00,21459,0,1922,6248,2258,0,747,133,109,2008,0,928,0,2021,1000,38833
2020-11-05 16:00:00,2020-11-05 16:00:00,22418,0,2097,6240,2147,898,756,353,143,2008,0,728,0,2019,988,40795
2020-11-05 16:30:00,2020-11-05 16:30:00,22940,0,2174,6239,2044,1252,918,467,251,2008,0,724,0,2018,988,42023
2020-11-05 17:00:00,2020-11-05 17:00:00,23144,0,2223,6238,2083,1782,909,874,393,2008,0,734,0,2019,1020,43427
2020-11-05 17:30:00,2020-11-05 17:30:00,23117,0,2238,6246,2191,1686,909,842,385,2004,0,736,0,2025,1020,43399
2020-11-05 18:00:00,2020-11-05 18:00:00,22557,0,2246,6245,2140,1606,910,844,380,2004,0,988,0,2031,1020,42971
2020-11-05 18:30:00,2020-11-05 18:30:00,22743,0,2149,6237,2082,1576,896,725,369,2006,0,994,0,2036,1020,42833
2020-11-05 19:00:00,2020-11-05 19:00:00,22687,0,2220,6242,2114,710,888,405,311,2006,0,994,0,2024,1020,41621
2020-11-05 19:30:00,2020-11-05 19:30:00,21878,0,2037,6243,2091,248,887,285,208,2006,0,994,0,2027,1020,39924
2020-11-05 20:00:00,2020-11-05 20:00:00,21472,0,1817,6246,1989,46,887,195,113,2004,0,994,0,2030,1020,38813
2020-11-05 20:30:00,2020-11-05 20:30:00,20177,0,1690,6245,1779,0,879,131,97,2004,0,994,0,2029,1020,37045
2020-11-05 21:00:00,2020-11-05 21:00:00,19298,0,1230,6250,1580,0,656,45,110,2004,0,994,0,2028,1000,35195
2020-11-05 21:30:00,2020-11-05 21:30:00,17758,0,820,6246,1546,2,587,45,101,2004,0,994,0,1959,1000,33062
2020-11-05 22:00:00,2020-11-05 22:00:00,16221,0,597,6254,1478,0,572,46,94,2004,0,994,0,2023,1000,31283
2020-11-05 22:30:00,2020-11-05 22:30:00,14727,0,558,6258,1416,0,562,46,94,2004,0,994,0,2029,1000,29688
2020-11-05 23:00:00,2020-11-05 23:00:00,12709,0,613,6258,1410,8,544,45,106,2004,0,994,0,2031,1000,27722
2020-11-05 23:30:00,2020-11-05 23:30:00,11612,0,646,6257,1490,0,539,45,94,2004,0,994,0,2034,1000,26715
2020-11-06 00:00:00,2020-11-06 00:00:00,11392,0,631,6264,1422,0,570,45,85,1956,10,974,0,2033,974,26356
2020-11-06 00:30:00,2020-11-06 00:30:00,11451,0,551,6255,1341,0,545,45,87,1956,52,974,0,2020,974,26251
2020-11-06 01:00:00,2020-11-06 01:00:00,11312,0,554,6261,1286,0,563,45,91,1954,90,974,28,2001,974,26133
2020-11-06 01:30:00,2020-11-06 01:30:00,11446,0,645,6261,1092,0,571,45,91,1954,152,974,28,1990,974,26223
2020-11-06 02:00:00,2020-11-06 02:00:00,11301,0,625,6261,976,0,570,45,91,1956,152,974,14,1962,976,25903
2020-11-06 02:30:00,2020-11-06 02:30:00,11237,0,619,6259,916,0,570,45,91,1956,152,972,14,1972,976,25779
2020-11-06 03:00:00,2020-11-06 03:00:00,10854,0,621,6253,927,0,570,45,94,1954,152,974,24,2004,974,25446
2020-11-06 03:30:00,2020-11-06 03:30:00,10337,0,634,6257,963,0,570,45,93,1954,152,974,0,2031,974,24984
2020-11-06 04:00:00,2020-11-06 04:00:00,10078,0,646,6254,1052,0,573,45,92,1956,102,974,0,2057,974,24803
2020-11-06 04:30:00,2020-11-06 04:30:00,10091,0,654,6257,1145,0,592,45,92,1954,52,932,24,2061,974,24873
2020-11-06 05:00:00,2020-11-06 05:00:00,11296,0,665,6254,1258,0,607,45,92,1956,90,0,166,2103,720,25252
2020-11-06 05:30:00,2020-11-06 05:30:00,11571,0,652,6256,1436,0,608,45,92,1956,152,0,162,2225,716,25871
2020-11-06 06:00:00,2020-11-06 06:00:00,12609,0,770,6255,1576,0,904,45,91,2004,152,476,284,2374,844,28384
2020-11-06 06:30:00,2020-11-06 06:30:00,14553,0,872,6254,1732,0,910,45,91,2004,112,540,238,2527,846,30724
2020-11-06 07:00:00,2020-11-06 07:00:00,17123,0,945,6257,1534,0,912,45,93,2004,2,982,74,2609,998,33578
2020-11-06 07:30:00,2020-11-06 07:30:00,17650,0,1061,6257,1672,262,912,45,145,2004,0,994,0,2613,1000,34615
2020-11-06 08:00:00,2020-11-06 08:00:00,18125,0,1147,6254,1806,464,911,45,148,2004,0,994,0,2615,1000,35513
2020-11-06 08:30:00,2020-11-06 08:30:00,18145,0,703,6252,1997,594,911,79,151,2004,0,994,0,2614,1000,35444
2020-11-06 09:00:00,2020-11-06 09:00:00,18500,0,646,6255,2349,92,909,48,139,2004,0,994,0,2497,1000,35433
2020-11-06 09:30:00,2020-11-06 09:30:00,18033,0,646,6257,2614,0,895,45,99,2004,0,994,0,2368,1000,34955
2020-11-06 10:00:00,2020-11-06 10:00:00,17377,0,646,6255,2718,52,877,45,102,2004,0,994,0,2373,1000,34443
2020-11-06 10:30:00,2020-11-06 10:30:00,16941,0,646,6256,2919,0,873,45,97,2004,0,994,0,2366,1000,34141
2020-11-06 11:00:00,2020-11-06 11:00:00,16664,0,644,6249,3303,0,795,45,94,2004,0,924,0,2369,1000,34091
2020-11-06 11:30:00,2020-11-06 11:30:00,16444,0,644,6254,3150,0,792,45,93,2004,0,924,0,2362,1000,33712
2020-11-06 12:00:00,2020-11-06 12:00:00,16838,0,641,6246,2955,72,731,45,98,2004,0,994,0,2356,950,33930
2020-11-06 12:30:00,2020-11-06 12:30:00,16786,0,627,6250,2927,0,725,45,106,2004,0,994,0,2371,950,33785
2020-11-06 13:00:00,2020-11-06 13:00:00,16942,0,612,6254,3026,0,599,45,104,2004,14,946,0,2371,1000,33917
2020-11-06 13:30:00,2020-11-06 13:30:00,16888,0,597,6260,3000,0,593,46,97,2004,0,944,0,2366,1000,33795
2020-11-06 14:00:00,2020-11-06 14:00:00,17009,0,570,6259,3044,0,610,46,94,2004,0,940,0,2373,998,33947
2020-11-06 14:30:00,2020-11-06 14:30:00,17158,0,656,6261,3149,0,615,46,92,2004,0,928,0,2380,994,34283
2020-11-06 15:00:00,2020-11-06 15:00:00,17996,0,887,6263,3534,102,650,45,92,2006,0,418,0,2435,652,35080
2020-11-06 15:30:00,2020-11-06 15:30:00,18566,0,1108,6265,4064,0,671,45,95,2006,0,408,36,2577,652,36493
2020-11-06 16:00:00,2020-11-06 16:00:00,18686,0,1209,6266,4311,86,833,45,122,2004,0,806,0,2682,1012,38062
2020-11-06 16:30:00,2020-11-06 16:30:00,19962,0,1322,6254,4594,690,1065,48,302,2004,0,818,0,2681,1020,40760
2020-11-06 17:00:00,2020-11-06 17:00:00,20657,0,1363,6266,5217,1136,1087,133,385,2004,0,992,0,2631,1020,42891
2020-11-06 17:30:00,2020-11-06 17:30:00,20504,0,1329,6264,5723,1106,1086,124,304,2004,0,994,0,2340,1020,42798
2020-11-06 18:00:00,2020-11-06 18:00:00,20270,0,1269,6261,6048,992,1081,84,190,2004,0,944,0,2023,1000,42166
2020-11-06 18:30:00,2020-11-06 18:30:00,19515,0,1274,6265,6300,786,931,74,168,2004,0,942,0,2029,1000,41288
2020-11-06 19:00:00,2020-11-06 19:00:00,18441,0,1246,6259,6195,224,930,2,127,2004,0,994,0,2040,1018,39480
2020-11-06 19:30:00,2020-11-06 19:30:00,17461,0,1135,6251,5844,314,929,0,131,2004,0,994,0,2045,1020,38128
2020-11-06 20:00:00,2020-11-06 20:00:00,15985,0,1117,6262,5974,0,829,0,92,2004,0,994,0,2033,1020,36310
2020-11-06 20:30:00,2020-11-06 20:30:00,14200,0,879,6256,6189,0,821,0,101,2004,0,994,0,2039,1020,34503
2020-11-06 21:00:00,2020-11-06 21:00:00,12897,0,851,6255,5909,128,750,0,105,2004,0,994,34,2038,1000,32965
2020-11-06 21:30:00,2020-11-06 21:30:00,12352,0,551,6258,5218,92,748,1,92,2004,78,994,0,2039,1000,31427
2020-11-06 22:00:00,2020-11-06 22:00:00,11250,0,627,6260,4731,12,637,0,132,2004,136,896,0,2043,1000,29728
2020-11-06 22:30:00,2020-11-06 22:30:00,10292,0,643,6263,4274,0,674,0,132,2004,112,894,0,2046,1000,28334
2020-11-06 23:00:00,2020-11-06 23:00:00,9288,0,554,6259,4080,28,617,0,134,1906,72,950,0,2045,952,26885
2020-11-06 23:30:00,2020-11-06 23:30:00,8794,0,553,6269,3713,0,602,0,133,1906,72,952,0,2044,952,25990
2020-11-07 00:00:00,2020-11-07 00:00:00,8418,0,625,6278,3554,0,602,0,132,1906,180,952,34,2039,952,25672
2020-11-07 00:30:00,2020-11-07 00:30:00,8664,0,595,6271,3476,0,601,0,132,1906,294,950,36,2040,952,25917
2020-11-07 01:00:00,2020-11-07 01:00:00,8487,0,607,6267,3273,0,579,0,133,1806,352,904,0,2043,902,25353
2020-11-07 01:30:00,2020-11-07 01:30:00,8213,0,559,6263,3156,0,552,0,132,1806,340,902,0,2035,902,24860
2020-11-07 02:00:00,2020-11-07 02:00:00,7894,0,533,6271,3169,0,535,0,131,1806,306,902,0,2014,902,24463
2020-11-07 02:30:00,2020-11-07 02:30:00,7885,0,550,6265,2961,0,537,0,131,1808,254,902,0,2033,902,24228
2020-11-07 03:00:00,2020-11-07 03:00:00,8009,0,560,6262,2648,0,533,0,140,1806,204,902,0,2048,902,24014
2020-11-07 03:30:00,2020-11-07 03:30:00,7803,0,599,6263,2475,0,536,0,134,1806,174,900,0,2047,900,23637
2020-11-07 04:00:00,2020-11-07 04:00:00,8073,0,687,6264,2214,0,539,0,137,1808,174,796,0,2048,784,23524
2020-11-07 04:30:00,2020-11-07 04:30:00,8262,0,596,6260,2082,0,540,0,136,1808,214,794,0,2001,784,23477
2020-11-07 05:00:00,2020-11-07 05:00:00,8432,0,550,6266,2043,0,539,0,133,1808,302,804,2,2040,900,23819
2020-11-07 05:30:00,2020-11-07 05:30:00,8688,0,561,6262,1964,0,540,0,135,1808,322,804,74,2038,902,24098
2020-11-07 06:00:00,2020-11-07 06:00:00,9287,0,557,6270,1958,0,539,0,130,1906,316,720,224,2036,952,24895
2020-11-07 06:30:00,2020-11-07 06:30:00,10342,0,560,6265,1833,0,698,0,128,1906,272,718,252,2015,952,25941
2020-11-07 07:00:00,2020-11-07 07:00:00,11552,0,556,6265,1668,0,741,0,125,2004,252,996,88,2021,1000,27268
2020-11-07 07:30:00,2020-11-07 07:30:00,12649,0,553,6264,1653,0,737,0,130,2006,270,1000,14,1756,1000,28032
2020-11-07 08:00:00,2020-11-07 08:00:00,13958,0,560,6261,1599,0,756,0,138,2006,234,1000,2,1403,1000,28917
2020-11-07 08:30:00,2020-11-07 08:30:00,14919,0,557,6265,1655,336,657,0,157,2006,178,1000,66,1401,1000,30197
2020-11-07 09:00:00,2020-11-07 09:00:00,15486,0,559,6259,1493,382,790,0,157,2006,140,1056,2,1402,1000,30732
2020-11-07 09:30:00,2020-11-07 09:30:00,16069,0,560,6260,1264,382,789,0,153,2006,122,1058,0,1391,1000,31054
2020-11-07 10:00:00,2020-11-07 10:00:00,16219,0,561,6258,1315,330,808,0,153,2006,70,1056,0,1404,1000,31180
2020-11-07 10:30:00,2020-11-07 10:30:00,16106,0,558,6260,1346,420,796,0,143,2006,14,1056,0,1396,1000,31101
2020-11-07 11:00:00,2020-11-07 11:00:00,16245,0,560,6261,1306,58,777,0,134,2006,14,1056,0,1401,1000,30818
2020-11-07 11:30:00,2020-11-07 11:30:00,16343,0,551,6257,1340,16,767,0,131,2006,14,1058,0,1398,1000,30881
2020-11-07 12:00:00,2020-11-07 12:00:00,16660,0,541,6256,1325,40,733,0,135,2006,14,1058,0,1399,1000,31167
2020-11-07 12:30:00,2020-11-07 12:30:00,16704,0,528,6267,1291,84,741,0,130,2006,14,1058,0,1382,1000,31205
2020-11-07 13:00:00,2020-11-07 13:00:00,16526,0,534,6261,1327,36,743,1,134,2006,14,1058,0,1387,1000,31027
2020-11-07 13:30:00,2020-11-07 13:30:00,16563,0,520,6264,1460,190,711,0,131,2006,0,1058,0,1374,1000,31277
2020-11-07 14:00:00,2020-11-07 14:00:00,17192,0,521,6271,1602,30,712,0,131,2006,0,744,0,1357,1000,31566
2020-11-07 14:30:00,2020-11-07 14:30:00,17384,0,521,6266,1728,32,712,0,137,2006,0,738,0,1346,1000,31870
2020-11-07 15:00:00,2020-11-07 15:00:00,17509,0,521,6271,1928,450,713,0,134,2006,0,676,72,1364,1000,32644
2020-11-07 15:30:00,2020-11-07 15:30:00,17975,0,514,6272,2140,346,731,0,134,2006,0,676,136,1370,1000,33300
2020-11-07 16:00:00,2020-11-07 16:00:00,19048,0,442,6267,2266,886,796,0,137,2006,0,738,12,1372,1020,34990
2020-11-07 16:30:00,2020-11-07 16:30:00,20777,0,509,6271,2380,1084,869,0,311,2006,0,744,60,1375,1020,37406
2020-11-07 17:00:00,2020-11-07 17:00:00,21298,0,529,6265,2385,1346,1059,29,446,2006,0,1050,30,1577,1020,39040
2020-11-07 17:30:00,2020-11-07 17:30:00,21026,0,520,6265,2677,1358,1065,29,381,2006,0,1056,16,1885,1020,39304
2020-11-07 18:00:00,2020-11-07 18:00:00,20760,0,521,6265,2783,1336,1063,29,252,2006,0,1058,0,2008,1020,39101
2020-11-07 18:30:00,2020-11-07 18:30:00,20082,0,594,6268,2773,904,1063,29,162,2006,0,1058,16,2030,1020,38005
2020-11-07 19:00:00,2020-11-07 19:00:00,19305,0,621,6269,2719,280,886,2,154,2006,0,1058,150,2029,1020,36499
2020-11-07 19:30:00,2020-11-07 19:30:00,17965,0,621,6258,2606,142,880,0,154,2006,0,1058,126,2033,1020,34869
2020-11-07 20:00:00,2020-11-07 20:00:00,16589,0,621,6262,2589,102,808,1,149,2006,14,1058,166,2026,1020,33411
2020-11-07 20:30:00,2020-11-07 20:30:00,15351,0,561,6254,2656,114,791,1,148,2006,14,1056,160,2014,1020,32146
2020-11-07 21:00:00,2020-11-07 21:00:00,14403,0,563,6255,2671,0,606,0,150,2004,14,1000,322,2017,1000,31005
2020-11-07 21:30:00,2020-11-07 21:30:00,13115,0,619,6264,2716,0,597,0,148,2006,14,1000,378,2011,1000,29868
2020-11-07 22:00:00,2020-11-07 22:00:00,11963,0,553,6269,2669,16,596,0,149,1956,66,974,234,2007,974,28426
2020-11-07 22:30:00,2020-11-07 22:30:00,10775,0,596,6273,2741,24,595,0,149,1956,170,974,210,2016,974,27453
2020-11-07 23:00:00,2020-11-07 23:00:00,9187,0,621,6271,2716,284,595,0,151,1808,304,904,274,2025,902,26042
2020-11-07 23:30:00,2020-11-07 23:30:00,7929,0,621,6272,2756,324,591,0,149,1808,382,902,424,2022,902,25082
2020-11-08 00:00:00,2020-11-08 00:00:00,7515,0,621,6278,2962,238,591,0,148,1708,384,854,504,2017,854,24674
2020-11-08 00:30:00,2020-11-08 00:30:00,7659,0,621,6263,2997,194,588,0,148,1708,384,854,504,2023,854,24797
2020-11-08 01:00:00,2020-11-08 01:00:00,7667,0,621,6266,3119,0,538,0,148,1512,384,760,504,2020,756,24295
2020-11-08 01:30:00,2020-11-08 01:30:00,6590,0,621,6259,3343,8,537,0,148,1510,384,758,504,2026,756,23444
2020-11-08 02:00:00,2020-11-08 02:00:00,5867,0,621,6266,3568,0,520,0,148,1510,384,758,504,2024,756,22926
2020-11-08 02:30:00,2020-11-08 02:30:00,5552,0,590,6269,3727,0,516,0,149,1510,384,756,500,2007,754,22714
2020-11-08 03:00:00,2020-11-08 03:00:00,6276,0,616,6269,3752,0,516,0,148,1362,400,520,410,1940,562,22771
2020-11-08 03:30:00,2020-11-08 03:30:00,6169,0,621,6265,3664,0,518,0,149,1362,372,514,248,1942,560,22384
2020-11-08 04:00:00,2020-11-08 04:00:00,6113,0,621,6264,3685,0,512,0,148,1388,402,472,108,1950,560,22223
2020-11-08 04:30:00,2020-11-08 04:30:00,5695,0,606,6262,3999,0,518,0,148,1388,398,472,32,2019,560,22097
2020-11-08 05:00:00,2020-11-08 05:00:00,5425,0,550,6262,4348,0,507,0,148,1508,378,494,62,2018,754,22454
2020-11-08 05:30:00,2020-11-08 05:30:00,5597,0,589,6261,4461,0,490,0,148,1510,402,496,64,2011,756,22785
2020-11-08 06:00:00,2020-11-08 06:00:00,6000,0,621,6261,4454,0,488,0,148,1508,402,750,86,2009,756,23483
2020-11-08 06:30:00,2020-11-08 06:30:00,6519,0,621,6265,4633,0,492,0,149,1508,386,754,86,2004,756,24173
2020-11-08 07:00:00,2020-11-08 07:00:00,6475,0,605,6264,4970,0,509,0,148,1802,262,434,80,2001,900,24450
2020-11-08 07:30:00,2020-11-08 07:30:00,6604,0,499,6265,5073,0,521,0,148,1808,342,428,138,2002,902,24730
2020-11-08 08:00:00,2020-11-08 08:00:00,7005,0,560,6263,5008,0,545,0,149,1906,398,934,290,2006,952,26016
2020-11-08 08:30:00,2020-11-08 08:30:00,8424,0,644,6263,4889,138,541,0,153,1906,348,950,416,2009,952,27633
2020-11-08 09:00:00,2020-11-08 09:00:00,9927,0,646,6263,4818,26,578,0,156,2004,296,1000,336,2009,1000,29059
2020-11-08 09:30:00,2020-11-08 09:30:00,10856,0,646,6258,4802,44,600,0,158,2006,276,1000,406,2010,1000,30062
2020-11-08 10:00:00,2020-11-08 10:00:00,11655,0,646,6262,4815,8,664,0,149,2006,186,1010,452,2008,1000,30861
2020-11-08 10:30:00,2020-11-08 10:30:00,12011,0,646,6255,4679,96,672,27,186,2006,82,1010,454,2025,1000,31149
2020-11-08 11:00:00,2020-11-08 11:00:00,12276,0,645,6260,4572,234,696,39,224,2006,68,1058,366,2034,1000,31478
2020-11-08 11:30:00,2020-11-08 11:30:00,13239,0,639,6262,4304,274,752,39,354,2006,56,1054,384,2023,1000,32386
2020-11-08 12:00:00,2020-11-08 12:00:00,13834,0,623,6263,4127,412,906,39,402,2006,38,1058,498,2038,1000,33244
2020-11-08 12:30:00,2020-11-08 12:30:00,14384,0,618,6257,3839,404,903,39,370,2006,38,1058,504,2041,1000,33461
2020-11-08 13:00:00,2020-11-08 13:00:00,14831,0,618,6263,3641,584,872,41,364,2006,38,1058,504,2038,1000,33858
2020-11-08 13:30:00,2020-11-08 13:30:00,15298,0,632,6260,3472,0,811,84,392,2006,38,1056,504,2036,1000,33589
2020-11-08 14:00:00,2020-11-08 14:00:00,15657,0,662,6263,3481,60,815,85,393,2006,16,1058,504,2039,1000,34039
2020-11-08 14:30:00,2020-11-08 14:30:00,16260,0,723,6269,3606,0,747,47,291,2006,0,1056,450,2041,1000,34496
2020-11-08 15:00:00,2020-11-08 15:00:00,17236,0,768,6268,3442,90,588,46,189,2006,0,1002,288,2037,1000,34960
2020-11-08 15:30:00,2020-11-08 15:30:00,17670,0,832,6264,3156,548,618,46,221,2006,0,1000,232,2045,1000,35638
2020-11-08 16:00:00,2020-11-08 16:00:00,18502,0,806,6266,3167,936,734,85,287,2006,0,1000,362,2039,1020,37210
2020-11-08 16:30:00,2020-11-08 16:30:00,19995,0,869,6267,3180,1174,895,289,378,2006,0,1000,310,2042,1020,39425
2020-11-08 17:00:00,2020-11-08 17:00:00,20466,0,853,6264,3023,1666,945,364,453,2006,0,1056,172,2036,1020,40324
2020-11-08 17:30:00,2020-11-08 17:30:00,20522,0,872,6273,2882,1350,827,364,433,2006,0,1058,78,2035,1020,39720
2020-11-08 18:00:00,2020-11-08 18:00:00,20278,0,870,6272,2865,958,828,270,364,2006,0,1058,0,2030,1020,38819
2020-11-08 18:30:00,2020-11-08 18:30:00,19356,0,838,6263,2928,806,828,159,318,2006,0,1058,32,2039,1020,37651
2020-11-08 19:00:00,2020-11-08 19:00:00,18895,0,727,6269,2939,0,758,34,242,2006,50,1058,178,2040,1020,36216
2020-11-08 19:30:00,2020-11-08 19:30:00,17728,0,725,6265,2656,0,725,0,173,2006,194,1058,288,2035,1020,34873
2020-11-08 20:00:00,2020-11-08 20:00:00,16629,0,725,6267,2518,0,691,0,151,2006,278,1058,436,2035,1020,33814
2020-11-08 20:30:00,2020-11-08 20:30:00,15406,0,726,6263,2362,0,680,0,149,2006,278,1058,504,2033,1020,32485
2020-11-08 21:00:00,2020-11-08 21:00:00,14178,0,730,6265,2123,18,590,0,150,2004,278,1000,504,2041,1000,30881
2020-11-08 21:30:00,2020-11-08 21:30:00,13145,0,597,6277,1904,56,634,0,212,2004,278,1000,504,2033,1000,29644
2020-11-08 22:00:00,2020-11-08 22:00:00,11971,0,601,6266,1830,0,579,0,188,1956,278,974,504,2035,974,28156
